work_id,keyword_id,keyword_name,keyword_score
https://openalex.org/W841523716,https://openalex.org/keywords/snapshot,Snapshot (computer storage),0.4354164
https://openalex.org/W841699493,https://openalex.org/keywords/rabbit,Rabbit (cipher),0.59283763
https://openalex.org/W842110968,https://openalex.org/keywords/fertigation,Fertigation,0.6534259
https://openalex.org/W842950512,https://openalex.org/keywords/wife,Wife,0.9019879
https://openalex.org/W843049401,https://openalex.org/keywords/survey-data-collection,Survey data collection,0.52061415
https://openalex.org/W843049401,https://openalex.org/keywords/survey-research,Survey research,0.4640661
https://openalex.org/W844649968,https://openalex.org/keywords/topaz,Topaz,0.79157615
https://openalex.org/W845530723,https://openalex.org/keywords/copper-interconnect,Copper interconnect,0.48269653
https://openalex.org/W846604796,https://openalex.org/keywords/soundscape,Soundscape,0.5789018
https://openalex.org/W84716857,https://openalex.org/keywords/harmonization,Harmonization,0.68518037
https://openalex.org/W854525875,https://openalex.org/keywords/rose,Rose (mathematics),0.864277
https://openalex.org/W857855164,https://openalex.org/keywords/practicum,Practicum,0.8227695
https://openalex.org/W870255597,https://openalex.org/keywords/pluvial,Pluvial,0.41774207
https://openalex.org/W870573432,https://openalex.org/keywords/active-carbon,Active carbon,0.76473635
https://openalex.org/W870573432,https://openalex.org/keywords/ultraviolet,Ultraviolet,0.5886714
https://openalex.org/W870573432,https://openalex.org/keywords/carbon-fibers,Carbon fibers,0.42919526
https://openalex.org/W876616619,https://openalex.org/keywords/meridian,Meridian (astronomy),0.4892771
https://openalex.org/W89817070,https://openalex.org/keywords/cellulose-fiber,Cellulose fiber,0.50186276
https://openalex.org/W910101265,https://openalex.org/keywords/bone-marrow-suppression,Bone marrow suppression,0.81289893
https://openalex.org/W910101265,https://openalex.org/keywords/regimen,Regimen,0.60974836
https://openalex.org/W92047910,https://openalex.org/keywords/accidental,Accidental,0.64138
https://openalex.org/W92516640,https://openalex.org/keywords/merge,Merge (version control),0.76787555
https://openalex.org/W92516640,https://openalex.org/keywords/promotion,Promotion (chess),0.5395057
https://openalex.org/W925234441,https://openalex.org/keywords/gautama-buddha,Gautama Buddha,0.6530156
https://openalex.org/W925234441,https://openalex.org/keywords/beauty,Beauty,0.64727235
https://openalex.org/W925234441,https://openalex.org/keywords/plot,Plot (graphics),0.6383319
https://openalex.org/W92953859,https://openalex.org/keywords/chlorella-vulgaris,Chlorella vulgaris,0.96090525
https://openalex.org/W92953859,https://openalex.org/keywords/dunaliella,Dunaliella,0.7929355
https://openalex.org/W92953859,https://openalex.org/keywords/filtration,Filtration (mathematics),0.61523503
https://openalex.org/W940973585,https://openalex.org/keywords/paradise,Paradise,0.730291
https://openalex.org/W94755135,https://openalex.org/keywords/sensory-deprivation,Sensory deprivation,0.60280186
https://openalex.org/W953694316,https://openalex.org/keywords/aleph,Aleph,0.44359994
https://openalex.org/W957730126,https://openalex.org/keywords/fact-sheet,Fact sheet,0.5290778
https://openalex.org/W962824258,https://openalex.org/keywords/performance-indicator,Performance indicator,0.47849077
https://openalex.org/W970205915,https://openalex.org/keywords/foundation,Foundation (evidence),0.54927254
https://openalex.org/W97685609,https://openalex.org/keywords/value,Value (mathematics),0.6477989
https://openalex.org/W977880053,https://openalex.org/keywords/life-insurance,Life insurance,0.5435235
https://openalex.org/W979379760,https://openalex.org/keywords/domino,Domino,0.44426477
https://openalex.org/W984290929,https://openalex.org/keywords/degree,Degree (music),0.69898355
https://openalex.org/W985477341,https://openalex.org/keywords/separation,Separation (statistics),0.5155473
https://openalex.org/W985716480,https://openalex.org/keywords/allan-variance,Allan variance,0.4218993
https://openalex.org/W99646851,https://openalex.org/keywords/nigella-sativa,Nigella sativa,0.73279953
https://openalex.org/W997539741,https://openalex.org/keywords/syllabus,Syllabus,0.4660258
https://openalex.org/W1530112441,https://openalex.org/keywords/sculpture,Sculpture,0.56858754
https://openalex.org/W1530112441,https://openalex.org/keywords/bridge,Bridge (graph theory),0.43254107
https://openalex.org/W757621192,https://openalex.org/keywords/absolute,Absolute (philosophy),0.6517433
https://openalex.org/W757621192,https://openalex.org/keywords/value,Value (mathematics),0.54352254
https://openalex.org/W253889645,https://openalex.org/keywords/pupil-size,Pupil size,0.64759934
https://openalex.org/W2583000618,https://openalex.org/keywords/accident,Accident (philosophy),0.6000563
https://openalex.org/W3213285788,https://openalex.org/keywords/conservatism,Conservatism,0.6276992
https://openalex.org/W142564908,https://openalex.org/keywords/delegation,Delegation,0.5128463
https://openalex.org/W2322313036,https://openalex.org/keywords/opposition,Opposition (politics),0.56825954
https://openalex.org/W2618023040,https://openalex.org/keywords/topos-theory,Topos theory,0.6664325
https://openalex.org/W2334777278,https://openalex.org/keywords/poisson-binomial-distribution,Poisson binomial distribution,0.47218147
https://openalex.org/W2334777278,https://openalex.org/keywords/overdispersion,Overdispersion,0.43136898
https://openalex.org/W2334777278,https://openalex.org/keywords/binomial-distribution,Binomial distribution,0.42379615
https://openalex.org/W2334777278,https://openalex.org/keywords/binomial,Binomial (polynomial),0.41487408
https://openalex.org/W2624939273,https://openalex.org/keywords/fence,Fence (mathematics),0.7749222
https://openalex.org/W601291574,https://openalex.org/keywords/etiology,Etiology,0.7005384
https://openalex.org/W2782760991,https://openalex.org/keywords/concatenation,Concatenation (mathematics),0.52053654
https://openalex.org/W2809110560,https://openalex.org/keywords/contingency-table,Contingency table,0.49412873
https://openalex.org/W2912122185,https://openalex.org/keywords/reading-rate,Reading rate,0.41787034
https://openalex.org/W3173611935,https://openalex.org/keywords/strain,Strain (injury),0.54118556
https://openalex.org/W1556066129,https://openalex.org/keywords/executable,Executable,0.8052951
https://openalex.org/W1556066129,https://openalex.org/keywords/cogito-ergo-sum,Cogito ergo sum,0.70431805
https://openalex.org/W1556066129,https://openalex.org/keywords/refinement,Refinement,0.4638479
https://openalex.org/W197475108,https://openalex.org/keywords/darkness,Darkness,0.886569
https://openalex.org/W2519623203,https://openalex.org/keywords/framing,Framing (construction),0.5745281
https://openalex.org/W2948266066,https://openalex.org/keywords/realpolitik,Realpolitik,0.94016635
https://openalex.org/W2995261311,https://openalex.org/keywords/value,Value (mathematics),0.59278053
https://openalex.org/W3080375812,https://openalex.org/keywords/soul,Soul,0.83869034
https://openalex.org/W2290157349,https://openalex.org/keywords/rest,Rest (music),0.7492229
https://openalex.org/W2290336102,https://openalex.org/keywords/lint,Lint,0.8593484
https://openalex.org/W2290336102,https://openalex.org/keywords/net,Net (polyhedron),0.49895692
https://openalex.org/W2326976545,https://openalex.org/keywords/the-imaginary,The Imaginary,0.8308835
https://openalex.org/W2583264057,https://openalex.org/keywords/cynicism,Cynicism,0.8577157
https://openalex.org/W2588999932,https://openalex.org/keywords/feature,Feature (linguistics),0.5859529
https://openalex.org/W2898736414,https://openalex.org/keywords/power-transform,Power transform,0.41986862
https://openalex.org/W2957848059,https://openalex.org/keywords/glossary,Glossary,0.71096784
https://openalex.org/W786038332,https://openalex.org/keywords/validity,Validity,0.4805582
https://openalex.org/W143764068,https://openalex.org/keywords/tranquilizer,Tranquilizer,0.90374994
https://openalex.org/W2304542386,https://openalex.org/keywords/presentation,Presentation (obstetrics),0.59490454
https://openalex.org/W2304542386,https://openalex.org/keywords/atoll,Atoll,0.5768129
https://openalex.org/W2440680649,https://openalex.org/keywords/soft-tissue-tumors,Soft Tissue Tumors,0.765797
https://openalex.org/W2440680649,https://openalex.org/keywords/soft-tissue-sarcoma,Soft Tissue Sarcoma,0.668996
https://openalex.org/W2440680649,https://openalex.org/keywords/surgical-treatment,Surgical Treatment,0.604853
https://openalex.org/W2440680649,https://openalex.org/keywords/malignant-vascular-tumors,Malignant Vascular Tumors,0.55624
https://openalex.org/W2440680649,https://openalex.org/keywords/glomus-tumors,Glomus Tumors,0.541168
https://openalex.org/W2583826358,https://openalex.org/keywords/accident,Accident (philosophy),0.49501055
https://openalex.org/W2584463057,https://openalex.org/keywords/position,Position (finance),0.5153474
https://openalex.org/W2609274400,https://openalex.org/keywords/chiefdom,Chiefdom,0.96466696
https://openalex.org/W3217241014,https://openalex.org/keywords/chalcolithic,Chalcolithic,0.6230475
https://openalex.org/W339557647,https://openalex.org/keywords/prolongation,Prolongation,0.55070764
https://openalex.org/W576505431,https://openalex.org/keywords/holy-grail,Holy Grail,0.43191317
https://openalex.org/W601802212,https://openalex.org/keywords/safer,SAFER,0.6710855
https://openalex.org/W601802212,https://openalex.org/keywords/disabled-people,Disabled people,0.54602313
https://openalex.org/W122819174,https://openalex.org/keywords/bibliography,Bibliography,0.6111381
https://openalex.org/W122819174,https://openalex.org/keywords/annotated-bibliography,Annotated bibliography,0.5787823
https://openalex.org/W163593462,https://openalex.org/keywords/self-disclosure,Self-disclosure,0.5525579
https://openalex.org/W191437242,https://openalex.org/keywords/embryology,Embryology,0.79963505
https://openalex.org/W2089131837,https://openalex.org/keywords/diethylenetriamine,Diethylenetriamine,0.7945555
https://openalex.org/W2089131837,https://openalex.org/keywords/coordination-chemistry,Coordination Chemistry,0.493694
https://openalex.org/W2152855216,https://openalex.org/keywords/baud,Baud,0.41258425
https://openalex.org/W2189280093,https://openalex.org/keywords/dumping,Dumping,0.71330523
https://openalex.org/W2287975907,https://openalex.org/keywords/loss-aversion,Loss aversion,0.61365557
https://openalex.org/W2312204554,https://openalex.org/keywords/closure,Closure (psychology),0.63010716
https://openalex.org/W2481071590,https://openalex.org/keywords/free-press,Free press,0.7494771
https://openalex.org/W2538526803,https://openalex.org/keywords/blame,Blame,0.6868143
https://openalex.org/W2560745652,https://openalex.org/keywords/poetics,Poetics,0.78376794
https://openalex.org/W2573186337,https://openalex.org/keywords/course,Course (navigation),0.63311523
https://openalex.org/W2573186337,https://openalex.org/keywords/free-riding,Free riding,0.52785796
https://openalex.org/W2736175178,https://openalex.org/keywords/stockpile,Stockpile,0.88752246
https://openalex.org/W2911849015,https://openalex.org/keywords/presentation,Presentation (obstetrics),0.5178819
https://openalex.org/W3001047805,https://openalex.org/keywords/traffic-calming,Traffic calming,0.66607606
https://openalex.org/W3087027471,https://openalex.org/keywords/interface,Interface (matter),0.52987516
https://openalex.org/W785237141,https://openalex.org/keywords/legend,Legend,0.42236504
https://openalex.org/W108677296,https://openalex.org/keywords/pinnacle,Pinnacle,0.8501275
https://openalex.org/W1512654267,https://openalex.org/keywords/physical-data-model,Physical data model,0.55554307
https://openalex.org/W1512654267,https://openalex.org/keywords/database-application,Database application,0.41911244
https://openalex.org/W1516556165,https://openalex.org/keywords/poetics,Poetics,0.906526
https://openalex.org/W1561730636,https://openalex.org/keywords/guideline,Guideline,0.6922709
https://openalex.org/W1609700138,https://openalex.org/keywords/silence,Silence,0.5257533
https://openalex.org/W2240824057,https://openalex.org/keywords/presentation,Presentation (obstetrics),0.65655655
https://openalex.org/W2244924823,https://openalex.org/keywords/public-space,Public space,0.5270826
https://openalex.org/W2252506105,https://openalex.org/keywords/lead,Lead (geology),0.6872509
https://openalex.org/W2252506105,https://openalex.org/keywords/molar-absorptivity,Molar absorptivity,0.59179443
https://openalex.org/W2260930319,https://openalex.org/keywords/mount,Mount,0.79558694
https://openalex.org/W2261081568,https://openalex.org/keywords/superconvergence,Superconvergence,0.42825022
https://openalex.org/W2263881925,https://openalex.org/keywords/line,Line (geometry),0.43152267
https://openalex.org/W2284739958,https://openalex.org/keywords/inert,Inert,0.5484784
https://openalex.org/W2284739958,https://openalex.org/keywords/line,Line (geometry),0.4987371
https://openalex.org/W2290519713,https://openalex.org/keywords/officer,Officer,0.7737614
https://openalex.org/W2290519713,https://openalex.org/keywords/chief-executive-officer,Chief executive officer,0.74699193
https://openalex.org/W2290519713,https://openalex.org/keywords/vice-president,Vice president,0.51616865
https://openalex.org/W2290519713,https://openalex.org/keywords/executive-committee,Executive committee,0.4649132
https://openalex.org/W2300704796,https://openalex.org/keywords/quiet,QUIET,0.417881
https://openalex.org/W2302022032,https://openalex.org/keywords/filtration,Filtration (mathematics),0.68140614
https://openalex.org/W2302022032,https://openalex.org/keywords/edetic-acid,Edetic Acid,0.454449
https://openalex.org/W2347525050,https://openalex.org/keywords/pinyin,Pinyin,0.9706764
https://openalex.org/W2347525050,https://openalex.org/keywords/romanization,Romanization,0.7900479
https://openalex.org/W2347525050,https://openalex.org/keywords/pronunciation,Pronunciation,0.59891003
https://openalex.org/W2352262133,https://openalex.org/keywords/farinograph,Farinograph,0.850026
https://openalex.org/W2357704280,https://openalex.org/keywords/curing-of-tobacco,Curing of tobacco,0.7553971
https://openalex.org/W2366527039,https://openalex.org/keywords/condenser,Condenser (optics),0.7700105
https://openalex.org/W2371965931,https://openalex.org/keywords/insurance-industry,Insurance industry,0.49480122
https://openalex.org/W2380292836,https://openalex.org/keywords/organic-fertilizer,Organic fertilizer,0.5429359
https://openalex.org/W2409845530,https://openalex.org/keywords/digital-video,Digital video,0.41501486
https://openalex.org/W2424651557,https://openalex.org/keywords/billroth-i,Billroth I,0.60497296
https://openalex.org/W2424651557,https://openalex.org/keywords/billroth-ii,Billroth II,0.5313637
https://openalex.org/W2473601513,https://openalex.org/keywords/moonlight,Moonlight,0.41167042
https://openalex.org/W2491815657,https://openalex.org/keywords/minor,Minor (academic),0.9318123
https://openalex.org/W2525026277,https://openalex.org/keywords/suspect,Suspect,0.8280105
https://openalex.org/W2530796224,https://openalex.org/keywords/predictability,Predictability,0.8595377
https://openalex.org/W2531864833,https://openalex.org/keywords/pellet,Pellet,0.4581406
https://openalex.org/W2531864833,https://openalex.org/keywords/pilot-test,Pilot test,0.4272098
https://openalex.org/W2548649591,https://openalex.org/keywords/component,Component (thermodynamics),0.5041014
https://openalex.org/W2550616193,https://openalex.org/keywords/ask-price,Ask price,0.81171787
https://openalex.org/W2565703227,https://openalex.org/keywords/whirlwind,Whirlwind,0.7385363
https://openalex.org/W2566223578,https://openalex.org/keywords/formality,Formality,0.8961772
https://openalex.org/W2572603750,https://openalex.org/keywords/wonder,Wonder,0.92812145
https://openalex.org/W2598633236,https://openalex.org/keywords/web-of-things,Web of Things,0.4231137
https://openalex.org/W2604877867,https://openalex.org/keywords/statelessness,Statelessness,0.8883749
https://openalex.org/W2605620775,https://openalex.org/keywords/oconnor,O'Connor,0.45110193
https://openalex.org/W2621741385,https://openalex.org/keywords/fragment,Fragment (logic),0.48752448
https://openalex.org/W2737228698,https://openalex.org/keywords/absurdism,Absurdism,0.74534136
https://openalex.org/W2738316874,https://openalex.org/keywords/ductility,Ductility (Earth science),0.4194877
https://openalex.org/W2740213665,https://openalex.org/keywords/fork,Fork (system call),0.7051594
https://openalex.org/W2740213665,https://openalex.org/keywords/brick,Brick,0.5149949
https://openalex.org/W2760374625,https://openalex.org/keywords/sight,Sight,0.48387372
https://openalex.org/W2767461474,https://openalex.org/keywords/interface,Interface (matter),0.5624485
https://openalex.org/W2797044818,https://openalex.org/keywords/jetty,Jetty,0.90055996
https://openalex.org/W2802500734,https://openalex.org/keywords/clan,Clan,0.8968518
https://openalex.org/W2802500734,https://openalex.org/keywords/circulation,Circulation (fluid dynamics),0.67448366
https://openalex.org/W2888487049,https://openalex.org/keywords/benchmark,Benchmark (surveying),0.66403836
https://openalex.org/W2888487049,https://openalex.org/keywords/benchmarking,Benchmarking,0.42696804
https://openalex.org/W2896753876,https://openalex.org/keywords/minor,Minor (academic),0.55882716
https://openalex.org/W2915052183,https://openalex.org/keywords/principle-of-compositionality,Principle of compositionality,0.87434864
https://openalex.org/W2945019441,https://openalex.org/keywords/base,Base (topology),0.52165014
https://openalex.org/W2945538007,https://openalex.org/keywords/consanguineous-marriage,Consanguineous Marriage,0.504475
https://openalex.org/W2946498102,https://openalex.org/keywords/penetration,Penetration (warfare),0.7251594
https://openalex.org/W2946498102,https://openalex.org/keywords/pseudomonas-fluorescens,Pseudomonas fluorescens,0.68522435
https://openalex.org/W2971253127,https://openalex.org/keywords/cart,Cart,0.6841171
https://openalex.org/W2977647131,https://openalex.org/keywords/syllabus,Syllabus,0.88226473
https://openalex.org/W2977647131,https://openalex.org/keywords/core-competency,Core competency,0.41598135
https://openalex.org/W2994430624,https://openalex.org/keywords/passion,Passion,0.6736535
https://openalex.org/W3023152119,https://openalex.org/keywords/tragedy,Tragedy (event),0.77092206
https://openalex.org/W3023614225,https://openalex.org/keywords/seismic-wave-studies,Seismic Wave Studies,0.585093
https://openalex.org/W3023614225,https://openalex.org/keywords/seismic-data-processing,Seismic Data Processing,0.578517
https://openalex.org/W3023614225,https://openalex.org/keywords/seismic-waveform-inversion,Seismic Waveform Inversion,0.568864
https://openalex.org/W3023614225,https://openalex.org/keywords/vibration-analysis,Vibration Analysis,0.565674
https://openalex.org/W3023614225,https://openalex.org/keywords/elastic-properties,Elastic Properties,0.564087
https://openalex.org/W3040208803,https://openalex.org/keywords/al-qaeda,Al qaeda,0.544716
https://openalex.org/W3093950235,https://openalex.org/keywords/disengagement-theory,Disengagement theory,0.5877199
https://openalex.org/W3147340098,https://openalex.org/keywords/pornography,Pornography,0.46266747
https://openalex.org/W3159558338,https://openalex.org/keywords/phone-call,Phone call,0.51378495
https://openalex.org/W3175688944,https://openalex.org/keywords/george,George (robot),0.80814576
https://openalex.org/W3195869742,https://openalex.org/keywords/wish,Wish,0.64994603
https://openalex.org/W3196929292,https://openalex.org/keywords/sight,Sight,0.6659853
https://openalex.org/W3210161003,https://openalex.org/keywords/clean-technology,Clean technology,0.46176097
https://openalex.org/W3214470609,https://openalex.org/keywords/summit,Summit,0.7199285
https://openalex.org/W418460586,https://openalex.org/keywords/light-rail-transit,Light rail transit,0.41104692
https://openalex.org/W576975104,https://openalex.org/keywords/syllabus,Syllabus,0.7725142
https://openalex.org/W598059401,https://openalex.org/keywords/wildlife-refuge,Wildlife refuge,0.46655127
https://openalex.org/W601281006,https://openalex.org/keywords/emic-and-etic,Emic and etic,0.9472929
https://openalex.org/W768582222,https://openalex.org/keywords/framing,Framing (construction),0.8383501
https://openalex.org/W797898239,https://openalex.org/keywords/romanticism,Romanticism,0.7669662
https://openalex.org/W849845580,https://openalex.org/keywords/ambidexterity,Ambidexterity,0.77693313
https://openalex.org/W86673751,https://openalex.org/keywords/battlefield,Battlefield,0.59445536
https://openalex.org/W980647246,https://openalex.org/keywords/isotopes-of-samarium,Isotopes of samarium,0.43982372
https://openalex.org/W100834286,https://openalex.org/keywords/lanthanum,Lanthanum,0.69922334
https://openalex.org/W100834286,https://openalex.org/keywords/recrystallization,Recrystallization (geology),0.6620991
https://openalex.org/W101463677,https://openalex.org/keywords/presentation,Presentation (obstetrics),0.7966987
https://openalex.org/W101729101,https://openalex.org/keywords/white,White (mutation),0.49877787
https://openalex.org/W101797242,https://openalex.org/keywords/data-set,Data set,0.65398866
https://openalex.org/W1018219674,https://openalex.org/keywords/ls-dyna,LS-DYNA,0.4399976
https://openalex.org/W1020848379,https://openalex.org/keywords/line,Line (geometry),0.45596713
https://openalex.org/W1022439189,https://openalex.org/keywords/course,Course (navigation),0.5435874
https://openalex.org/W1023033359,https://openalex.org/keywords/cd-rom,CD-ROM,0.6555794
https://openalex.org/W1023460801,https://openalex.org/keywords/luck,Luck,0.66030073
https://openalex.org/W1023778570,https://openalex.org/keywords/dspace,DSPACE,0.5844989
https://openalex.org/W1024371738,https://openalex.org/keywords/rite,Rite,0.9124856
https://openalex.org/W1024488734,https://openalex.org/keywords/excellence,Excellence,0.8306322
https://openalex.org/W1024488734,https://openalex.org/keywords/quarter,Quarter (Canadian coin),0.75926256
https://openalex.org/W1025723106,https://openalex.org/keywords/sri-lanka,Sri lanka,0.7401008
https://openalex.org/W1026176087,https://openalex.org/keywords/distributor,Distributor,0.41901052
https://openalex.org/W1027848321,https://openalex.org/keywords/passion,Passion,0.6967788
https://openalex.org/W1028751389,https://openalex.org/keywords/glory,Glory,0.7653388
https://openalex.org/W1028827082,https://openalex.org/keywords/coprecipitation,Coprecipitation,0.8735169
https://openalex.org/W1033834169,https://openalex.org/keywords/etymology,Etymology,0.45817137
https://openalex.org/W1033834169,https://openalex.org/keywords/original-meaning,Original meaning,0.44292474
https://openalex.org/W1035838349,https://openalex.org/keywords/ibm,IBM,0.6194108
https://openalex.org/W1039501299,https://openalex.org/keywords/quarter,Quarter (Canadian coin),0.7077502
https://openalex.org/W1039501299,https://openalex.org/keywords/excellence,Excellence,0.6715225
https://openalex.org/W104106702,https://openalex.org/keywords/carrion,Carrion,0.45068637
https://openalex.org/W1045220313,https://openalex.org/keywords/vector-autoregression,Vector autoregression,0.41432852
https://openalex.org/W104579242,https://openalex.org/keywords/happening,Happening,0.7991882
https://openalex.org/W104579242,https://openalex.org/keywords/snapshot,Snapshot (computer storage),0.6166764
https://openalex.org/W104913515,https://openalex.org/keywords/obituary,Obituary,0.66002
https://openalex.org/W105259663,https://openalex.org/keywords/spark,SPARK (programming language),0.54066336
https://openalex.org/W105410651,https://openalex.org/keywords/krypton,Krypton,0.91846657
https://openalex.org/W105410651,https://openalex.org/keywords/vacuum-ultraviolet,Vacuum ultraviolet,0.6948839
https://openalex.org/W105410651,https://openalex.org/keywords/ultraviolet,Ultraviolet,0.52608025
https://openalex.org/W106354452,https://openalex.org/keywords/lock,Lock (firearm),0.46318102
https://openalex.org/W106859662,https://openalex.org/keywords/chain,Chain (unit),0.47988334
https://openalex.org/W107467358,https://openalex.org/keywords/port,Port (circuit theory),0.9076958
https://openalex.org/W107467358,https://openalex.org/keywords/development-plan,Development plan,0.52380264
https://openalex.org/W107467358,https://openalex.org/keywords/master-plan,Master plan,0.4562392
https://openalex.org/W107722478,https://openalex.org/keywords/gram,Gram,0.8638387
https://openalex.org/W107722478,https://openalex.org/keywords/n-gram,n-gram,0.4198391
https://openalex.org/W1080116380,https://openalex.org/keywords/clarity,CLARITY,0.8156493
https://openalex.org/W108363935,https://openalex.org/keywords/neutrality,Neutrality,0.5966475
https://openalex.org/W109364137,https://openalex.org/keywords/naphtha,Naphtha,0.43067294
https://openalex.org/W110280481,https://openalex.org/keywords/archivist,Archivist,0.9076623
https://openalex.org/W110280481,https://openalex.org/keywords/statue,Statue,0.87237054
https://openalex.org/W110728058,https://openalex.org/keywords/trap,Trap (plumbing),0.5825325
https://openalex.org/W110772883,https://openalex.org/keywords/presentation,Presentation (obstetrics),0.59939444
https://openalex.org/W1131469325,https://openalex.org/keywords/quantile,Quantile,0.561714
https://openalex.org/W1135536122,https://openalex.org/keywords/alpha-1d-adrenergic-receptor,Alpha-1D adrenergic receptor,0.5546893
https://openalex.org/W1135536122,https://openalex.org/keywords/alpha-1a-adrenergic-receptor,Alpha-1A adrenergic receptor,0.5486938
https://openalex.org/W1135536122,https://openalex.org/keywords/alpha-1b-adrenergic-receptor,Alpha-1B adrenergic receptor,0.46757916
https://openalex.org/W1135790077,https://openalex.org/keywords/harmonization,Harmonization,0.52685297
https://openalex.org/W114184299,https://openalex.org/keywords/introspection,Introspection,0.55745715
https://openalex.org/W1142614221,https://openalex.org/keywords/mucuna-pruriens,Mucuna pruriens,0.8553983
https://openalex.org/W1142614221,https://openalex.org/keywords/mucuna,Mucuna,0.6063086
https://openalex.org/W1142614221,https://openalex.org/keywords/vicia-villosa,Vicia villosa,0.5331584
https://openalex.org/W1143819309,https://openalex.org/keywords/transputer,Transputer,0.76358116
https://openalex.org/W1143819309,https://openalex.org/keywords/ibm,IBM,0.56388086
https://openalex.org/W1144992421,https://openalex.org/keywords/intuition,Intuition,0.8090054
https://openalex.org/W1144992421,https://openalex.org/keywords/chinese-philosophy,Chinese philosophy,0.4741228
https://openalex.org/W1144992421,https://openalex.org/keywords/experimental-philosophy,Experimental philosophy,0.43637997
https://openalex.org/W115027451,https://openalex.org/keywords/gateway,Gateway (web page),0.74675465
https://openalex.org/W115649848,https://openalex.org/keywords/stringer,Stringer,0.61357665
https://openalex.org/W1156685668,https://openalex.org/keywords/icon,Icon,0.72811437
https://openalex.org/W1156685668,https://openalex.org/keywords/pie-chart,Pie chart,0.60801935
https://openalex.org/W115869973,https://openalex.org/keywords/center,Center (category theory),0.52804077
https://openalex.org/W116684850,https://openalex.org/keywords/amendment,Amendment,0.48324594
https://openalex.org/W1172900283,https://openalex.org/keywords/pedf,PEDF,0.67830944
https://openalex.org/W1173636228,https://openalex.org/keywords/cabinet,Cabinet (room),0.5592303
https://openalex.org/W117593303,https://openalex.org/keywords/tracer,TRACER,0.6783646
https://openalex.org/W1180673939,https://openalex.org/keywords/capital,Capital (architecture),0.41132653
https://openalex.org/W118413593,https://openalex.org/keywords/aka,AKA,0.90763867
https://openalex.org/W118451074,https://openalex.org/keywords/grading,Grading (engineering),0.4189899
https://openalex.org/W1184654265,https://openalex.org/keywords/general-education,General education,0.5265836
https://openalex.org/W1184654265,https://openalex.org/keywords/human-communication,Human communication,0.42958736
https://openalex.org/W118470484,https://openalex.org/keywords/upper-body,Upper body,0.40401617
https://openalex.org/W1185719297,https://openalex.org/keywords/socrates,SOCRATES,0.8040917
https://openalex.org/W118574465,https://openalex.org/keywords/alpha,Alpha (finance),0.5499161
https://openalex.org/W1186143926,https://openalex.org/keywords/safer,SAFER,0.81228244
https://openalex.org/W1187211435,https://openalex.org/keywords/calculator,Calculator,0.8482355
https://openalex.org/W1187211435,https://openalex.org/keywords/application-specific-integrated-circuit,Application-specific integrated circuit,0.55541664
https://openalex.org/W1188258246,https://openalex.org/keywords/neighbourhood,Neighbourhood (mathematics),0.57775384
https://openalex.org/W118942381,https://openalex.org/keywords/american-alligator,American alligator,0.85813946
https://openalex.org/W1192250063,https://openalex.org/keywords/bureaucracy,Bureaucracy,0.5540525
https://openalex.org/W1192250063,https://openalex.org/keywords/cultural-homogenization,Cultural homogenization,0.48270178
https://openalex.org/W1192250063,https://openalex.org/keywords/vernacular-culture,Vernacular culture,0.41721028
https://openalex.org/W1194236526,https://openalex.org/keywords/maxim,Maxim,0.66795444
https://openalex.org/W119633518,https://openalex.org/keywords/wiskott–aldrich-syndrome,Wiskott–Aldrich syndrome,0.6481928
https://openalex.org/W120045662,https://openalex.org/keywords/brick,Brick,0.92725706
https://openalex.org/W1202796450,https://openalex.org/keywords/rowing,Rowing,0.9104222
https://openalex.org/W1203015933,https://openalex.org/keywords/absolute,Absolute (philosophy),0.7997324
https://openalex.org/W1203015933,https://openalex.org/keywords/absolute-power,Absolute power,0.47220215
https://openalex.org/W121428043,https://openalex.org/keywords/firmware,Firmware,0.53817934
https://openalex.org/W121885657,https://openalex.org/keywords/ask-price,Ask price,0.7561879
https://openalex.org/W121885657,https://openalex.org/keywords/framing,Framing (construction),0.63435555
https://openalex.org/W1220903855,https://openalex.org/keywords/elite,Elite,0.5139172
https://openalex.org/W1221239361,https://openalex.org/keywords/zeus,ZEUS (particle detector),0.73933107
https://openalex.org/W1226245043,https://openalex.org/keywords/chapel,Chapel,0.7682625
https://openalex.org/W123041694,https://openalex.org/keywords/absolute,Absolute (philosophy),0.6221509
https://openalex.org/W1239836524,https://openalex.org/keywords/mental-health-nursing,Mental health nursing,0.41701412
https://openalex.org/W124323297,https://openalex.org/keywords/section,Section (typography),0.92198735
https://openalex.org/W124529984,https://openalex.org/keywords/grind,Grind,0.54345393
https://openalex.org/W124782210,https://openalex.org/keywords/editorial-board,Editorial board,0.48528954
https://openalex.org/W124806411,https://openalex.org/keywords/operator,Operator (biology),0.4777162
https://openalex.org/W124947790,https://openalex.org/keywords/nothing,Nothing,0.8018154
https://openalex.org/W1252443144,https://openalex.org/keywords/presentation,Presentation (obstetrics),0.5616182
https://openalex.org/W125681429,https://openalex.org/keywords/isopropyl,Isopropyl,0.6666299
https://openalex.org/W125808407,https://openalex.org/keywords/zermelo–fraenkel-set-theory,Zermelo–Fraenkel set theory,0.5245957
https://openalex.org/W125808407,https://openalex.org/keywords/axiom-independence,Axiom independence,0.43960944
https://openalex.org/W125867084,https://openalex.org/keywords/agreement,Agreement,0.43765357
