a_id,countries
https://openalex.org/A5059367838,['']
https://openalex.org/A5059368120,['']
https://openalex.org/A5059370254,['']
https://openalex.org/A5059370300,['']
https://openalex.org/A5059370747,['']
https://openalex.org/A5059373336,['']
https://openalex.org/A5059373561,['']
https://openalex.org/A5059373821,['']
https://openalex.org/A5059375637,['']
https://openalex.org/A5059376684,['']
https://openalex.org/A5059377368,['']
https://openalex.org/A5059377452,['']
https://openalex.org/A5059378579,['']
https://openalex.org/A5059378844,['']
https://openalex.org/A5059378871,['']
https://openalex.org/A5059380359,['']
https://openalex.org/A5059380447,['']
https://openalex.org/A5059380479,['']
https://openalex.org/A5059380968,['']
https://openalex.org/A5059381079,['']
https://openalex.org/A5059382243,"[""'FR'""]"
https://openalex.org/A5059382357,['']
https://openalex.org/A5059382486,['']
https://openalex.org/A5059383399,['']
https://openalex.org/A5059383831,['']
https://openalex.org/A5059386182,['']
https://openalex.org/A5059386871,"[""'FR'""]"
https://openalex.org/A5059387206,['']
https://openalex.org/A5059387370,['']
https://openalex.org/A5059388624,['']
https://openalex.org/A5059388647,['']
https://openalex.org/A5059389211,['']
https://openalex.org/A5059390395,['']
https://openalex.org/A5059390600,['']
https://openalex.org/A5059391206,['']
https://openalex.org/A5059391256,['']
https://openalex.org/A5059391543,['']
https://openalex.org/A5059392382,['']
https://openalex.org/A5059393326,['']
https://openalex.org/A5059393500,['']
https://openalex.org/A5059393953,['']
https://openalex.org/A5059394637,['']
https://openalex.org/A5059395553,"[""'NL'""]"
https://openalex.org/A5059395842,['']
https://openalex.org/A5059395856,['']
https://openalex.org/A5059396281,['']
https://openalex.org/A5059396712,['']
https://openalex.org/A5059396873,['']
https://openalex.org/A5059397305,['']
https://openalex.org/A5059399178,['']
https://openalex.org/A5059399444,['']
https://openalex.org/A5059399739,"[""'FR'""]"
https://openalex.org/A5059399761,['']
https://openalex.org/A5059401303,['']
https://openalex.org/A5059401706,['']
https://openalex.org/A5059402283,['']
https://openalex.org/A5059403316,['']
https://openalex.org/A5059403570,['']
https://openalex.org/A5059403853,['']
https://openalex.org/A5059404842,['']
https://openalex.org/A5059405209,['']
https://openalex.org/A5059405810,['']
https://openalex.org/A5059406602,['']
https://openalex.org/A5059406838,['']
https://openalex.org/A5059406882,['']
https://openalex.org/A5059407929,['']
https://openalex.org/A5059408696,['']
https://openalex.org/A5059409104,['']
https://openalex.org/A5059409670,"[""'AT'""]"
https://openalex.org/A5059409900,['']
https://openalex.org/A5059410152,['']
https://openalex.org/A5059410301,['']
https://openalex.org/A5059411926,['']
https://openalex.org/A5059412306,['']
https://openalex.org/A5059412942,['']
https://openalex.org/A5059414516,['']
https://openalex.org/A5059415851,['']
https://openalex.org/A5059415881,['']
https://openalex.org/A5059416895,['']
https://openalex.org/A5059420504,['']
https://openalex.org/A5059420902,['']
https://openalex.org/A5059420989,['']
https://openalex.org/A5059421525,['']
https://openalex.org/A5059422144,['']
https://openalex.org/A5059423655,['']
https://openalex.org/A5059424039,['']
https://openalex.org/A5059425639,['']
https://openalex.org/A5059425709,['']
https://openalex.org/A5059426322,['']
https://openalex.org/A5059426654,['']
https://openalex.org/A5059427751,['']
https://openalex.org/A5059428017,['']
https://openalex.org/A5059428022,['']
https://openalex.org/A5059428470,['']
https://openalex.org/A5059430249,['']
https://openalex.org/A5059430991,['']
https://openalex.org/A5059431727,['']
https://openalex.org/A5059432732,['']
https://openalex.org/A5059433430,['']
https://openalex.org/A5059434888,['']
https://openalex.org/A5059434961,['']
https://openalex.org/A5059435448,['']
https://openalex.org/A5059436756,['']
https://openalex.org/A5059440188,['']
https://openalex.org/A5059440895,['']
https://openalex.org/A5059441166,['']
https://openalex.org/A5059441315,['']
https://openalex.org/A5059441504,['']
https://openalex.org/A5059441721,['']
https://openalex.org/A5059441739,['']
https://openalex.org/A5059442382,['']
https://openalex.org/A5059444060,['']
https://openalex.org/A5059444086,['']
https://openalex.org/A5059445012,['']
https://openalex.org/A5059445021,['']
https://openalex.org/A5059445136,['']
https://openalex.org/A5059445501,['']
https://openalex.org/A5059446950,['']
https://openalex.org/A5059447183,['']
https://openalex.org/A5059447719,['']
https://openalex.org/A5059447967,['']
https://openalex.org/A5059448158,['']
https://openalex.org/A5059449534,['']
https://openalex.org/A5059450250,['']
https://openalex.org/A5059450985,['']
https://openalex.org/A5059451830,['']
https://openalex.org/A5059452235,['']
https://openalex.org/A5059452491,['']
https://openalex.org/A5059452688,['']
https://openalex.org/A5059453202,['']
https://openalex.org/A5059453737,['']
https://openalex.org/A5059454828,['']
https://openalex.org/A5059455300,['']
https://openalex.org/A5059455824,['']
https://openalex.org/A5059455883,['']
https://openalex.org/A5059456117,['']
https://openalex.org/A5059456691,['']
https://openalex.org/A5059459084,['']
https://openalex.org/A5059459164,['']
https://openalex.org/A5059459510,['']
https://openalex.org/A5059460350,['']
https://openalex.org/A5059460505,['']
https://openalex.org/A5059461363,['']
https://openalex.org/A5059462139,['']
https://openalex.org/A5059462683,['']
https://openalex.org/A5059462812,['']
https://openalex.org/A5059463035,"[""'IT'""]"
https://openalex.org/A5059463278,['']
https://openalex.org/A5059463653,['']
https://openalex.org/A5059464575,['']
https://openalex.org/A5059465948,['']
https://openalex.org/A5059466221,['']
https://openalex.org/A5059466882,['']
https://openalex.org/A5059467156,['']
https://openalex.org/A5059467350,['']
https://openalex.org/A5059467377,['']
https://openalex.org/A5059469043,['']
https://openalex.org/A5059471257,['']
https://openalex.org/A5059473086,['']
https://openalex.org/A5059473776,['']
https://openalex.org/A5059475084,['']
https://openalex.org/A5059475374,['']
https://openalex.org/A5059475478,['']
https://openalex.org/A5059476227,['']
https://openalex.org/A5059476651,['']
https://openalex.org/A5059477256,['']
https://openalex.org/A5059477447,['']
https://openalex.org/A5059477802,['']
https://openalex.org/A5059478204,['']
https://openalex.org/A5059478303,['']
https://openalex.org/A5059480395,['']
https://openalex.org/A5059481376,['']
https://openalex.org/A5059481857,['']
https://openalex.org/A5059481911,['']
https://openalex.org/A5059482399,['']
https://openalex.org/A5059482954,['']
https://openalex.org/A5059482989,['']
https://openalex.org/A5059483866,['']
https://openalex.org/A5059484161,['']
https://openalex.org/A5059484237,['']
https://openalex.org/A5059485595,['']
https://openalex.org/A5059486408,['']
https://openalex.org/A5059487569,['']
https://openalex.org/A5059488380,"[""'FR'""]"
https://openalex.org/A5059488715,['']
https://openalex.org/A5059489222,['']
https://openalex.org/A5059489375,['']
https://openalex.org/A5059490142,['']
https://openalex.org/A5059491028,['']
https://openalex.org/A5059491275,['']
https://openalex.org/A5059491683,['']
https://openalex.org/A5059492029,['']
https://openalex.org/A5059492137,['']
https://openalex.org/A5059493185,['']
https://openalex.org/A5059494048,['']
https://openalex.org/A5059494084,['']
https://openalex.org/A5059495292,['']
https://openalex.org/A5059495358,['']
https://openalex.org/A5059495893,['']
https://openalex.org/A5059495936,['']
https://openalex.org/A5059496294,['']
https://openalex.org/A5059497959,['']
https://openalex.org/A5059497988,['']
https://openalex.org/A5059500539,['']
https://openalex.org/A5059501043,['']
https://openalex.org/A5059501455,['']
https://openalex.org/A5059501539,['']
https://openalex.org/A5059501671,['']
https://openalex.org/A5059501773,['']
https://openalex.org/A5059501904,"[""'DZ'""]"
https://openalex.org/A5059502030,['']
https://openalex.org/A5059502176,['']
https://openalex.org/A5059502912,['']
https://openalex.org/A5059503268,['']
https://openalex.org/A5059503697,['']
https://openalex.org/A5059504174,['']
https://openalex.org/A5059505605,['']
https://openalex.org/A5059505701,['']
https://openalex.org/A5059505883,['']
https://openalex.org/A5059506094,['']
https://openalex.org/A5059506878,['']
https://openalex.org/A5059506922,['']
https://openalex.org/A5059507200,['']
https://openalex.org/A5059507340,['']
https://openalex.org/A5059508156,['']
https://openalex.org/A5059508256,['']
https://openalex.org/A5059510586,['']
https://openalex.org/A5059510831,['']
https://openalex.org/A5059510897,['']
https://openalex.org/A5059511808,['']
https://openalex.org/A5059512032,['']
https://openalex.org/A5059512443,['']
https://openalex.org/A5059512643,['']
https://openalex.org/A5059512900,['']
https://openalex.org/A5059514394,['']
https://openalex.org/A5059514906,['']
https://openalex.org/A5059515931,['']
https://openalex.org/A5059517856,['']
https://openalex.org/A5059517987,['']
https://openalex.org/A5059518477,['']
https://openalex.org/A5059519326,['']
https://openalex.org/A5059520461,['']
https://openalex.org/A5059524110,['']
https://openalex.org/A5059525273,['']
https://openalex.org/A5059525802,['']
https://openalex.org/A5059526936,['']
https://openalex.org/A5059527505,['']
https://openalex.org/A5059528097,['']
https://openalex.org/A5059528388,['']
https://openalex.org/A5059528440,['']
https://openalex.org/A5059528776,['']
https://openalex.org/A5059529881,['']
https://openalex.org/A5059530383,['']
https://openalex.org/A5059532315,['']
https://openalex.org/A5059532706,['']
https://openalex.org/A5059533672,['']
https://openalex.org/A5059533796,['']
https://openalex.org/A5059535412,['']
https://openalex.org/A5059538197,['']
https://openalex.org/A5059539702,['']
https://openalex.org/A5059541161,['']
https://openalex.org/A5059541500,['']
https://openalex.org/A5059542036,['']
https://openalex.org/A5059543005,['']
https://openalex.org/A5059543133,['']
https://openalex.org/A5059544123,['']
https://openalex.org/A5059544505,['']
https://openalex.org/A5059545035,['']
https://openalex.org/A5059545666,['']
https://openalex.org/A5059546473,['']
https://openalex.org/A5059546798,['']
https://openalex.org/A5059546877,['']
https://openalex.org/A5059547398,['']
https://openalex.org/A5059547430,['']
https://openalex.org/A5059548312,['']
https://openalex.org/A5059548314,['']
https://openalex.org/A5059548589,"[""'BR'""]"
https://openalex.org/A5059549197,"[""'US'""]"
https://openalex.org/A5059549658,['']
https://openalex.org/A5059550562,['']
https://openalex.org/A5059551760,['']
https://openalex.org/A5059551847,['']
https://openalex.org/A5059552716,['']
https://openalex.org/A5059553104,['']
https://openalex.org/A5059553139,['']
https://openalex.org/A5059554190,['']
https://openalex.org/A5059554798,['']
https://openalex.org/A5059555309,['']
https://openalex.org/A5059556774,['']
https://openalex.org/A5059558967,['']
https://openalex.org/A5059559183,['']
https://openalex.org/A5059559957,['']
https://openalex.org/A5059560443,['']
https://openalex.org/A5059560518,['']
https://openalex.org/A5059560952,['']
https://openalex.org/A5059561225,['']
https://openalex.org/A5059561998,['']
https://openalex.org/A5059562332,['']
https://openalex.org/A5059564241,['']
https://openalex.org/A5059564399,['']
https://openalex.org/A5059567353,['']
https://openalex.org/A5059567797,['']
https://openalex.org/A5059568119,['']
https://openalex.org/A5059569500,['']
https://openalex.org/A5059571163,['']
https://openalex.org/A5059571326,['']
https://openalex.org/A5059571837,['']
https://openalex.org/A5059572851,['']
https://openalex.org/A5059573759,['']
https://openalex.org/A5059575642,['']
https://openalex.org/A5059575649,['']
https://openalex.org/A5059576708,['']
https://openalex.org/A5059577175,['']
https://openalex.org/A5059577320,['']
https://openalex.org/A5059578222,['']
https://openalex.org/A5059579804,['']
https://openalex.org/A5059580138,['']
https://openalex.org/A5059581019,['']
https://openalex.org/A5059582012,['']
https://openalex.org/A5059582170,['']
https://openalex.org/A5059583320,['']
https://openalex.org/A5059583562,['']
https://openalex.org/A5059583770,['']
https://openalex.org/A5059585547,['']
https://openalex.org/A5059585740,['']
https://openalex.org/A5059585918,['']
https://openalex.org/A5059586274,['']
https://openalex.org/A5059586734,['']
https://openalex.org/A5059587916,['']
https://openalex.org/A5059588508,['']
https://openalex.org/A5059588959,['']
https://openalex.org/A5059589378,['']
https://openalex.org/A5059589675,['']
https://openalex.org/A5059590955,['']
https://openalex.org/A5059591055,['']
https://openalex.org/A5059591888,['']
https://openalex.org/A5059592042,['']
https://openalex.org/A5059592567,"[""'FR'""]"
https://openalex.org/A5059592670,['']
https://openalex.org/A5059593952,['']
https://openalex.org/A5059594999,['']
https://openalex.org/A5059595284,['']
https://openalex.org/A5059595438,['']
https://openalex.org/A5059596667,['']
https://openalex.org/A5059597079,['']
https://openalex.org/A5059597645,['']
https://openalex.org/A5059598504,['']
https://openalex.org/A5059599370,['']
https://openalex.org/A5059599662,['']
https://openalex.org/A5059600232,['']
https://openalex.org/A5059600251,['']
https://openalex.org/A5059600845,['']
https://openalex.org/A5059605361,"[""'FR'""]"
https://openalex.org/A5059605365,['']
https://openalex.org/A5059605883,['']
https://openalex.org/A5059606166,"[""'PT'""]"
https://openalex.org/A5059607657,['']
https://openalex.org/A5059607707,['']
https://openalex.org/A5059608128,['']
https://openalex.org/A5059609727,['']
https://openalex.org/A5059611332,['']
https://openalex.org/A5059612194,['']
https://openalex.org/A5059612751,['']
https://openalex.org/A5059613533,['']
https://openalex.org/A5059613780,['']
https://openalex.org/A5059614630,['']
https://openalex.org/A5059615620,['']
https://openalex.org/A5059617435,['']
https://openalex.org/A5059617805,['']
https://openalex.org/A5059618289,['']
https://openalex.org/A5059619395,['']
https://openalex.org/A5059619682,['']
https://openalex.org/A5059619914,['']
https://openalex.org/A5059621747,['']
https://openalex.org/A5059622041,['']
https://openalex.org/A5059622469,['']
https://openalex.org/A5059622612,['']
https://openalex.org/A5059622622,['']
https://openalex.org/A5059622643,['']
https://openalex.org/A5059623238,['']
https://openalex.org/A5059623406,['']
https://openalex.org/A5059623782,['']
https://openalex.org/A5059624088,['']
https://openalex.org/A5059624879,['']
https://openalex.org/A5059626697,['']
https://openalex.org/A5059628471,['']
https://openalex.org/A5059628618,['']
https://openalex.org/A5059628770,['']
https://openalex.org/A5059630188,['']
https://openalex.org/A5059631113,['']
https://openalex.org/A5059633894,['']
https://openalex.org/A5059634232,"[""'FR'""]"
https://openalex.org/A5059635054,['']
https://openalex.org/A5059635820,['']
https://openalex.org/A5059636315,['']
https://openalex.org/A5059637578,['']
https://openalex.org/A5059637976,['']
https://openalex.org/A5059639143,['']
https://openalex.org/A5059639146,['']
https://openalex.org/A5059639798,['']
https://openalex.org/A5059640089,['']
https://openalex.org/A5059640226,['']
https://openalex.org/A5059640581,['']
https://openalex.org/A5059641225,['']
https://openalex.org/A5059641530,['']
https://openalex.org/A5059648976,['']
https://openalex.org/A5059649938,['']
https://openalex.org/A5059649954,['']
https://openalex.org/A5059650030,['']
https://openalex.org/A5059650247,['']
https://openalex.org/A5059651255,['']
https://openalex.org/A5059652886,['']
https://openalex.org/A5059653626,['']
https://openalex.org/A5059654430,['']
https://openalex.org/A5059655156,['']
https://openalex.org/A5059655693,['']
https://openalex.org/A5059656029,['']
https://openalex.org/A5059658032,['']
https://openalex.org/A5059658205,['']
https://openalex.org/A5059658831,['']
https://openalex.org/A5059659075,['']
https://openalex.org/A5059662024,['']
https://openalex.org/A5059662707,['']
https://openalex.org/A5059663786,['']
https://openalex.org/A5059664987,['']
https://openalex.org/A5059665260,['']
https://openalex.org/A5059666160,['']
https://openalex.org/A5059667178,['']
https://openalex.org/A5059667198,['']
https://openalex.org/A5059667321,['']
https://openalex.org/A5059667970,['']
https://openalex.org/A5059668976,"[""'FR'""]"
https://openalex.org/A5059669688,['']
https://openalex.org/A5059670222,['']
https://openalex.org/A5059671164,['']
https://openalex.org/A5059672046,['']
https://openalex.org/A5059673391,['']
https://openalex.org/A5059673917,['']
https://openalex.org/A5059674192,['']
https://openalex.org/A5059675772,['']
https://openalex.org/A5059675857,['']
https://openalex.org/A5059676034,['']
https://openalex.org/A5059677561,['']
https://openalex.org/A5059677828,['']
https://openalex.org/A5059678226,['']
https://openalex.org/A5059678892,['']
https://openalex.org/A5059679113,['']
https://openalex.org/A5059682094,['']
https://openalex.org/A5059682558,['']
https://openalex.org/A5059683730,['']
https://openalex.org/A5059686009,['']
https://openalex.org/A5059686679,['']
https://openalex.org/A5059689227,['']
https://openalex.org/A5059690743,['']
https://openalex.org/A5059691380,['']
https://openalex.org/A5059691526,['']
https://openalex.org/A5059691601,['']
https://openalex.org/A5059692065,['']
https://openalex.org/A5059693068,['']
https://openalex.org/A5059694172,['']
https://openalex.org/A5059694604,['']
https://openalex.org/A5059695056,['']
https://openalex.org/A5059695503,['']
https://openalex.org/A5059696255,['']
https://openalex.org/A5059696588,['']
https://openalex.org/A5059696605,['']
https://openalex.org/A5059696909,['']
https://openalex.org/A5059697194,['']
https://openalex.org/A5059697196,['']
https://openalex.org/A5059697311,['']
https://openalex.org/A5059697463,['']
https://openalex.org/A5059698046,['']
https://openalex.org/A5059698642,['']
https://openalex.org/A5059698733,['']
https://openalex.org/A5059698853,['']
https://openalex.org/A5059698937,['']
https://openalex.org/A5059699714,['']
https://openalex.org/A5059699910,['']
https://openalex.org/A5059700433,['']
https://openalex.org/A5059700476,['']
https://openalex.org/A5059700642,['']
https://openalex.org/A5059701012,['']
https://openalex.org/A5059701348,['']
https://openalex.org/A5059702635,['']
https://openalex.org/A5059704145,['']
https://openalex.org/A5059704404,['']
https://openalex.org/A5059704620,['']
https://openalex.org/A5059704672,['']
https://openalex.org/A5059705738,['']
https://openalex.org/A5059705829,['']
https://openalex.org/A5059706315,['']
https://openalex.org/A5059708517,['']
https://openalex.org/A5059709441,['']
https://openalex.org/A5059709533,['']
https://openalex.org/A5059710149,"[""'BE'""]"
https://openalex.org/A5059710580,['']
https://openalex.org/A5059710838,['']
https://openalex.org/A5059711903,['']
https://openalex.org/A5059712040,['']
https://openalex.org/A5059713545,['']
https://openalex.org/A5059714141,"[""'GR'""]"
https://openalex.org/A5059714361,['']
https://openalex.org/A5059718667,['']
https://openalex.org/A5059719266,['']
https://openalex.org/A5059719625,['']
https://openalex.org/A5059719881,['']
https://openalex.org/A5059720197,['']
https://openalex.org/A5059725040,"[""'FR'""]"
https://openalex.org/A5059726361,['']
https://openalex.org/A5059727247,['']
https://openalex.org/A5059727686,['']
https://openalex.org/A5059729070,['']
https://openalex.org/A5059729536,['']
https://openalex.org/A5059730071,['']
https://openalex.org/A5059730306,['']
https://openalex.org/A5059730496,['']
https://openalex.org/A5059731370,['']
https://openalex.org/A5059731887,['']
https://openalex.org/A5059733769,['']
https://openalex.org/A5059733771,['']
https://openalex.org/A5059735737,['']
https://openalex.org/A5059736258,['']
https://openalex.org/A5059737122,['']
https://openalex.org/A5059737835,['']
https://openalex.org/A5059737941,['']
https://openalex.org/A5059738365,['']
https://openalex.org/A5059740995,['']
https://openalex.org/A5059742027,['']
https://openalex.org/A5059742038,['']
https://openalex.org/A5059743356,['']
https://openalex.org/A5059743743,['']
https://openalex.org/A5059743748,['']
https://openalex.org/A5059744996,['']
https://openalex.org/A5059745008,['']
https://openalex.org/A5059746440,['']
https://openalex.org/A5059747422,['']
https://openalex.org/A5059747594,['']
https://openalex.org/A5059748089,"[""'FR'""]"
https://openalex.org/A5059748363,"[""'US'""]"
https://openalex.org/A5059748580,['']
https://openalex.org/A5059748744,['']
https://openalex.org/A5059750133,['']
https://openalex.org/A5059750736,['']
https://openalex.org/A5059751567,['']
https://openalex.org/A5059752860,['']
https://openalex.org/A5059753078,['']
https://openalex.org/A5059754100,['']
https://openalex.org/A5059754873,['']
https://openalex.org/A5059755439,['']
https://openalex.org/A5059755465,['']
https://openalex.org/A5059755831,['']
https://openalex.org/A5059756449,['']
https://openalex.org/A5059757218,['']
https://openalex.org/A5059757554,['']
https://openalex.org/A5059758756,['']
https://openalex.org/A5059758941,['']
https://openalex.org/A5059758964,['']
https://openalex.org/A5059759567,['']
https://openalex.org/A5059761233,['']
https://openalex.org/A5059761988,"[""'CA'""]"
https://openalex.org/A5059763255,['']
https://openalex.org/A5059763314,['']
https://openalex.org/A5059765335,['']
https://openalex.org/A5059765767,['']
https://openalex.org/A5059766807,['']
https://openalex.org/A5059766863,['']
https://openalex.org/A5059767038,['']
https://openalex.org/A5059767916,['']
https://openalex.org/A5059768825,['']
https://openalex.org/A5059769941,['']
https://openalex.org/A5059770444,['']
https://openalex.org/A5059770454,['']
https://openalex.org/A5059771830,['']
https://openalex.org/A5059773557,['']
https://openalex.org/A5059777123,['']
https://openalex.org/A5059778695,['']
https://openalex.org/A5059778893,['']
https://openalex.org/A5059778907,['']
https://openalex.org/A5059780552,['']
https://openalex.org/A5059781660,['']
https://openalex.org/A5059782804,['']
https://openalex.org/A5059782885,['']
https://openalex.org/A5059783294,['']
https://openalex.org/A5059784169,['']
https://openalex.org/A5059785411,['']
https://openalex.org/A5059785529,['']
https://openalex.org/A5059786198,['']
https://openalex.org/A5059786273,"[""'FR'""]"
https://openalex.org/A5059786614,['']
https://openalex.org/A5059786774,['']
https://openalex.org/A5059788199,['']
https://openalex.org/A5059788297,['']
https://openalex.org/A5059788592,['']
https://openalex.org/A5059789379,['']
https://openalex.org/A5059789732,['']
https://openalex.org/A5059791526,['']
https://openalex.org/A5059791713,['']
https://openalex.org/A5059791767,['']
https://openalex.org/A5059792580,['']
https://openalex.org/A5059793227,['']
https://openalex.org/A5059793789,['']
https://openalex.org/A5059794612,['']
https://openalex.org/A5059795099,['']
https://openalex.org/A5059795101,['']
https://openalex.org/A5059795106,['']
https://openalex.org/A5059795500,['']
https://openalex.org/A5059795808,['']
https://openalex.org/A5059797253,['']
https://openalex.org/A5059797414,"[""'US'""]"
https://openalex.org/A5059797667,['']
https://openalex.org/A5059797926,['']
https://openalex.org/A5059798089,['']
https://openalex.org/A5059798972,['']
https://openalex.org/A5059799761,['']
https://openalex.org/A5059799805,['']
https://openalex.org/A5059802037,['']
https://openalex.org/A5059802838,['']
https://openalex.org/A5059803450,['']
https://openalex.org/A5059803707,['']
https://openalex.org/A5059804447,['']
https://openalex.org/A5059805172,['']
https://openalex.org/A5059806121,"[""'IR'""]"
https://openalex.org/A5059806233,['']
https://openalex.org/A5059806835,['']
https://openalex.org/A5059806849,['']
https://openalex.org/A5059806875,['']
https://openalex.org/A5059807036,['']
https://openalex.org/A5059807518,['']
https://openalex.org/A5059807935,['']
https://openalex.org/A5059808299,['']
https://openalex.org/A5059809104,['']
https://openalex.org/A5059809307,['']
https://openalex.org/A5059809772,['']
https://openalex.org/A5059810062,['']
https://openalex.org/A5059810268,['']
https://openalex.org/A5059811418,['']
https://openalex.org/A5059811553,['']
https://openalex.org/A5059811691,['']
https://openalex.org/A5059812203,['']
https://openalex.org/A5059813957,['']
https://openalex.org/A5059814184,['']
https://openalex.org/A5059814896,['']
https://openalex.org/A5059815349,['']
https://openalex.org/A5059815463,['']
https://openalex.org/A5059816149,['']
https://openalex.org/A5059816765,['']
https://openalex.org/A5059817589,['']
https://openalex.org/A5059817711,['']
https://openalex.org/A5059818628,['']
https://openalex.org/A5059819107,['']
https://openalex.org/A5059819189,['']
https://openalex.org/A5059819383,['']
https://openalex.org/A5059820185,['']
https://openalex.org/A5059820382,['']
https://openalex.org/A5059820784,['']
https://openalex.org/A5059820824,['']
https://openalex.org/A5059820879,['']
https://openalex.org/A5059821015,['']
https://openalex.org/A5059821582,['']
https://openalex.org/A5059821769,['']
https://openalex.org/A5059821789,['']
https://openalex.org/A5059821818,['']
https://openalex.org/A5059822380,['']
https://openalex.org/A5059822528,['']
https://openalex.org/A5059822547,['']
https://openalex.org/A5059822672,['']
https://openalex.org/A5059823704,['']
https://openalex.org/A5059824820,['']
https://openalex.org/A5059824845,['']
https://openalex.org/A5059825656,['']
https://openalex.org/A5059826054,['']
https://openalex.org/A5059826391,['']
https://openalex.org/A5059827387,['']
https://openalex.org/A5059827698,['']
https://openalex.org/A5059828518,['']
https://openalex.org/A5059828847,['']
https://openalex.org/A5059829233,['']
https://openalex.org/A5059829552,['']
https://openalex.org/A5059829797,['']
https://openalex.org/A5059830119,['']
https://openalex.org/A5059830755,['']
https://openalex.org/A5059830978,['']
https://openalex.org/A5059831283,['']
https://openalex.org/A5059831661,['']
https://openalex.org/A5059831912,['']
https://openalex.org/A5059832067,['']
https://openalex.org/A5059832087,['']
https://openalex.org/A5059833065,['']
https://openalex.org/A5059833193,['']
https://openalex.org/A5059833394,['']
https://openalex.org/A5059833482,['']
https://openalex.org/A5059834100,['']
https://openalex.org/A5059834255,['']
https://openalex.org/A5059834327,"[""'BR'""]"
https://openalex.org/A5059835361,['']
https://openalex.org/A5059836140,['']
https://openalex.org/A5059836554,['']
https://openalex.org/A5059836849,['']
https://openalex.org/A5059836874,"[""'CN'""]"
https://openalex.org/A5059836914,['']
https://openalex.org/A5059838598,['']
https://openalex.org/A5059839534,['']
https://openalex.org/A5059839812,['']
https://openalex.org/A5059840056,['']
https://openalex.org/A5059841384,['']
https://openalex.org/A5059842444,['']
https://openalex.org/A5059842839,['']
https://openalex.org/A5059842876,['']
https://openalex.org/A5059842878,['']
https://openalex.org/A5059844374,['']
https://openalex.org/A5059845426,['']
https://openalex.org/A5059845589,['']
https://openalex.org/A5059845765,['']
https://openalex.org/A5059847268,['']
https://openalex.org/A5059847548,['']
https://openalex.org/A5059848015,['']
https://openalex.org/A5059848481,['']
https://openalex.org/A5059848907,['']
https://openalex.org/A5059848974,['']
https://openalex.org/A5059849903,['']
https://openalex.org/A5059849920,['']
https://openalex.org/A5059851240,['']
https://openalex.org/A5059852652,['']
https://openalex.org/A5059853344,['']
https://openalex.org/A5059853428,['']
https://openalex.org/A5059853575,['']
https://openalex.org/A5059853838,['']
https://openalex.org/A5059853919,['']
https://openalex.org/A5059854361,['']
https://openalex.org/A5059856057,['']
https://openalex.org/A5059856401,['']
https://openalex.org/A5059856689,['']
https://openalex.org/A5059856715,['']
https://openalex.org/A5059856800,['']
https://openalex.org/A5059856834,['']
https://openalex.org/A5059856906,['']
https://openalex.org/A5059857023,['']
https://openalex.org/A5059857451,['']
https://openalex.org/A5059857600,['']
https://openalex.org/A5059858371,['']
https://openalex.org/A5059860252,['']
https://openalex.org/A5059860265,['']
https://openalex.org/A5059860755,['']
https://openalex.org/A5059860823,['']
https://openalex.org/A5059861531,['']
https://openalex.org/A5059863213,['']
https://openalex.org/A5059864447,['']
https://openalex.org/A5059865125,['']
https://openalex.org/A5059866034,['']
https://openalex.org/A5059867357,['']
https://openalex.org/A5059868315,['']
https://openalex.org/A5059868594,['']
https://openalex.org/A5059869538,['']
https://openalex.org/A5059869607,['']
https://openalex.org/A5059870006,['']
https://openalex.org/A5059871435,['']
https://openalex.org/A5059871562,['']
https://openalex.org/A5059871748,['']
https://openalex.org/A5059872338,['']
https://openalex.org/A5059873145,['']
https://openalex.org/A5059873898,['']
https://openalex.org/A5059874612,['']
https://openalex.org/A5059874772,['']
https://openalex.org/A5059874922,['']
https://openalex.org/A5059875423,['']
https://openalex.org/A5059876835,['']
https://openalex.org/A5059877815,['']
https://openalex.org/A5059879015,['']
https://openalex.org/A5059879372,['']
https://openalex.org/A5059879561,['']
https://openalex.org/A5059879855,['']
https://openalex.org/A5059879996,['']
https://openalex.org/A5059880026,['']
https://openalex.org/A5059880174,['']
https://openalex.org/A5059884531,['']
https://openalex.org/A5059884648,['']
https://openalex.org/A5059884670,['']
https://openalex.org/A5059886545,['']
https://openalex.org/A5059886820,['']
https://openalex.org/A5059887180,['']
https://openalex.org/A5059887330,['']
https://openalex.org/A5059887642,"[""'CN'""]"
https://openalex.org/A5059888601,['']
https://openalex.org/A5059889164,['']
https://openalex.org/A5059889470,['']
https://openalex.org/A5059889761,['']
https://openalex.org/A5059890209,['']
https://openalex.org/A5059891114,['']
https://openalex.org/A5059893716,['']
https://openalex.org/A5059896562,['']
https://openalex.org/A5059896583,['']
https://openalex.org/A5059896602,['']
https://openalex.org/A5059897507,['']
https://openalex.org/A5059897975,['']
https://openalex.org/A5059898317,"[""'CN'""]"
https://openalex.org/A5059898644,['']
https://openalex.org/A5059899451,['']
https://openalex.org/A5059901407,['']
https://openalex.org/A5059902183,['']
https://openalex.org/A5059902946,['']
https://openalex.org/A5059904605,['']
https://openalex.org/A5059904786,['']
https://openalex.org/A5059905057,['']
https://openalex.org/A5059906091,['']
https://openalex.org/A5059906175,['']
https://openalex.org/A5059906377,"[""'CN'""]"
https://openalex.org/A5059906952,['']
https://openalex.org/A5059907476,['']
https://openalex.org/A5059907686,['']
