work_id,topic_id,topic_display_name,topic_score,topic_sub_field_display_name,topic_field_display_name,topic_domain_display_name
https://openalex.org/W205428929,https://openalex.org/T14197,Not Kept,0.9906,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W206102470,https://openalex.org/T13224,Not Kept,0.5607,Not Kept,Health Professions,Health Sciences
https://openalex.org/W207759909,https://openalex.org/T11743,Critique of Political Economy and Capitalist Development,0.7648,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2096554863,https://openalex.org/T10448,Not Kept,0.9986,Not Kept,Neuroscience,Life Sciences
https://openalex.org/W2096554863,https://openalex.org/T10077,Not Kept,0.9902,Not Kept,Neuroscience,Life Sciences
https://openalex.org/W2096554863,https://openalex.org/T11685,Not Kept,0.9799,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2096871601,https://openalex.org/T13224,Not Kept,0.9839,Not Kept,Health Professions,Health Sciences
https://openalex.org/W2096871601,https://openalex.org/T12590,"Science, Technology, Engineering, and Mathematics Education",0.9763,Education,Social Sciences,Social Sciences
https://openalex.org/W2096871601,https://openalex.org/T12931,Physics Education in Indonesian Schools,0.9761,Education,Social Sciences,Social Sciences
https://openalex.org/W2098158898,https://openalex.org/T13064,Education and Research Methods in Social Sciences,0.9597,Education,Social Sciences,Social Sciences
https://openalex.org/W2098158898,https://openalex.org/T12393,Workplace Spirituality and Organizational Performance,0.9072,Demography,Social Sciences,Social Sciences
https://openalex.org/W209864509,https://openalex.org/T13768,Not Kept,0.9267,Not Kept,Health Professions,Health Sciences
https://openalex.org/W210125620,https://openalex.org/T13532,Vocational Education and Training in Australia,0.9916,Education,Social Sciences,Social Sciences
https://openalex.org/W2104068070,https://openalex.org/T13857,Not Kept,0.9337,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2106172031,https://openalex.org/T10509,Impact of Religion and Spirituality on Health Outcomes,0.9988,Health,Social Sciences,Social Sciences
https://openalex.org/W2106172031,https://openalex.org/T13784,Contemporary American Jewish Identity Studies,0.989,Demography,Social Sciences,Social Sciences
https://openalex.org/W2106172031,https://openalex.org/T11295,Not Kept,0.9704,Not Kept,Psychology,Social Sciences
https://openalex.org/W2107624574,https://openalex.org/T11245,Not Kept,0.9986,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2107624574,https://openalex.org/T11435,Symbolic Computing in Algebraic Geometry and Cryptography,0.9985,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/W2107624574,https://openalex.org/T12069,Not Kept,0.9959,Not Kept,Mathematics,Physical Sciences
https://openalex.org/W2107766164,https://openalex.org/T14102,Not Kept,0.4527,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2112740676,https://openalex.org/T13085,Pedagogical and Educational Research,0.9226,Education,Social Sciences,Social Sciences
https://openalex.org/W2112805743,https://openalex.org/T12248,Politics and Poetics of Water Infrastructure,0.7728,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W2112805743,https://openalex.org/T13439,Not Kept,0.7447,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2112805743,https://openalex.org/T12306,Not Kept,0.7259,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2116929506,https://openalex.org/T12802,Not Kept,0.8768,Not Kept,Psychology,Social Sciences
https://openalex.org/W2116929506,https://openalex.org/T12408,Digital Transformation in Higher Education,0.8589,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W2116929506,https://openalex.org/T13844,Recognition of Prior Learning in Higher Education,0.8443,Education,Social Sciences,Social Sciences
https://openalex.org/W2130314359,https://openalex.org/T11159,Not Kept,0.5594,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2130314359,https://openalex.org/T10164,Not Kept,0.5526,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2130314359,https://openalex.org/T10551,Not Kept,0.5425,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2139788456,https://openalex.org/T12455,Not Kept,0.9926,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2139788456,https://openalex.org/T12641,Not Kept,0.9645,Not Kept,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2139788456,https://openalex.org/T12670,Cultural Landscape and Tourism Development,0.9566,Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/W2147549702,https://openalex.org/T14156,Not Kept,0.9822,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2147549702,https://openalex.org/T12197,Not Kept,0.9372,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2147549702,https://openalex.org/T12252,Not Kept,0.9061,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2164139751,https://openalex.org/T14250,Disaster Management and Urban Resilience Strategies,0.9496,Transportation,Social Sciences,Social Sciences
https://openalex.org/W2164139751,https://openalex.org/T14156,Not Kept,0.9358,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2168913724,https://openalex.org/T11729,Not Kept,0.9639,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2168913724,https://openalex.org/T14306,Not Kept,0.9276,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2168913724,https://openalex.org/T10164,Not Kept,0.9113,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2177633026,https://openalex.org/T12370,Not Kept,0.9856,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2178258243,https://openalex.org/T12219,Historical and Social Dynamics in Canada,0.9552,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2179177762,https://openalex.org/T13882,Not Kept,0.9331,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W218004292,https://openalex.org/T12181,Not Kept,0.8957,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W218004292,https://openalex.org/T14521,Not Kept,0.8262,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W218004292,https://openalex.org/T14495,Not Kept,0.781,Not Kept,Medicine,Health Sciences
https://openalex.org/W2182831355,https://openalex.org/T11955,Not Kept,0.7117,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2184463944,https://openalex.org/T11857,Not Kept,0.9995,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2184463944,https://openalex.org/T13714,Not Kept,0.9988,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2184463944,https://openalex.org/T13831,Not Kept,0.9954,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2186861885,https://openalex.org/T10302,Not Kept,0.9986,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2186861885,https://openalex.org/T12773,Not Kept,0.9083,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2187387447,https://openalex.org/T13590,Not Kept,0.9153,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2187821019,https://openalex.org/T12502,Urban Shrinkage in Post-Socialist Contexts,0.173,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/W2187821019,https://openalex.org/T12783,Lifestyle Migration and Retirement Mobility,0.1491,Demography,Social Sciences,Social Sciences
https://openalex.org/W2187821019,https://openalex.org/T14201,Secondary Analysis of Qualitative Data,0.1444,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2188630303,https://openalex.org/T13820,Not Kept,0.967,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2188696423,https://openalex.org/T13254,Not Kept,0.9995,Not Kept,Immunology and Microbiology,Life Sciences
https://openalex.org/W2188696423,https://openalex.org/T11193,Not Kept,0.9742,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2188696423,https://openalex.org/T12369,Not Kept,0.9699,Not Kept,Medicine,Health Sciences
https://openalex.org/W2188912959,https://openalex.org/T12784,Not Kept,0.9969,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2188912959,https://openalex.org/T13382,Not Kept,0.9774,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2188912959,https://openalex.org/T11814,Not Kept,0.9685,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2191769379,https://openalex.org/T14101,Not Kept,0.7527,Not Kept,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2191769379,https://openalex.org/T13863,Not Kept,0.6558,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2191769379,https://openalex.org/T13654,Not Kept,0.6202,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2193304920,https://openalex.org/T10726,Social Cognitive Theory in Career Development,0.9967,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W2193304920,https://openalex.org/T13542,Not Kept,0.9541,Not Kept,Psychology,Social Sciences
https://openalex.org/W2198656460,https://openalex.org/T14156,Not Kept,0.9628,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2202000592,https://openalex.org/T12428,Not Kept,0.0601,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2202000592,https://openalex.org/T11805,Economic and Social Aspects of Agriculture,0.0575,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W2202000592,https://openalex.org/T12033,Not Kept,0.0565,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2202137682,https://openalex.org/T12413,Not Kept,0.1013,Not Kept,Health Professions,Health Sciences
https://openalex.org/W2202137682,https://openalex.org/T13624,Social Work in Spanish-Speaking Countries,0.093,General Social Sciences,Social Sciences,Social Sciences
https://openalex.org/W2202137682,https://openalex.org/T11726,Not Kept,0.083,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2203545840,https://openalex.org/T14030,Not Kept,0.9669,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2203545840,https://openalex.org/T11508,Not Kept,0.9647,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2203545840,https://openalex.org/T12982,Legal Remedies and Corrective Justice in Law,0.9589,Law,Social Sciences,Social Sciences
https://openalex.org/W2203741683,https://openalex.org/T12358,Not Kept,0.9742,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2203741683,https://openalex.org/T11746,Not Kept,0.9642,Not Kept,Chemistry,Physical Sciences
https://openalex.org/W2203741683,https://openalex.org/T10163,Not Kept,0.962,Not Kept,Medicine,Health Sciences
https://openalex.org/W2203763299,https://openalex.org/T10941,Not Kept,0.6631,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2203763299,https://openalex.org/T14095,"Innovation, Education, and Global Perspectives",0.5756,Education,Social Sciences,Social Sciences
https://openalex.org/W2204937643,https://openalex.org/T14487,Impact of Science Funding Crisis in Brazil,0.888,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W2204937643,https://openalex.org/T14376,Science Education in Schools and Universities,0.8723,Education,Social Sciences,Social Sciences
https://openalex.org/W2205306943,https://openalex.org/T10251,Not Kept,0.9849,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2205306943,https://openalex.org/T11276,Machine Learning Methods for Solar Radiation Forecasting,0.9394,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2208265106,https://openalex.org/T12353,Not Kept,0.9508,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2208265106,https://openalex.org/T14006,Not Kept,0.92,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2208265106,https://openalex.org/T12373,Not Kept,0.9085,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2208420631,https://openalex.org/T12227,Not Kept,0.9594,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2208420631,https://openalex.org/T11933,Not Kept,0.9234,Not Kept,Engineering,Physical Sciences
https://openalex.org/W221068778,https://openalex.org/T13883,Not Kept,0.9982,Not Kept,Health Professions,Health Sciences
https://openalex.org/W221068778,https://openalex.org/T12413,Not Kept,0.9023,Not Kept,Health Professions,Health Sciences
https://openalex.org/W2210962821,https://openalex.org/T12864,Cultural and Social Thought Analysis,0.2693,Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/W2211052374,https://openalex.org/T10512,Not Kept,0.9998,Not Kept,Medicine,Health Sciences
https://openalex.org/W2211052374,https://openalex.org/T10562,Not Kept,0.9912,Not Kept,Medicine,Health Sciences
https://openalex.org/W2211052374,https://openalex.org/T11293,Not Kept,0.9844,Not Kept,Medicine,Health Sciences
https://openalex.org/W2213788492,https://openalex.org/T11796,Not Kept,0.6995,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2213788492,https://openalex.org/T10733,Not Kept,0.6853,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2213788492,https://openalex.org/T12668,Not Kept,0.6384,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2214138499,https://openalex.org/T10369,Not Kept,0.9895,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2214138499,https://openalex.org/T12564,Networked Smart Transducer Interface Standard,0.9864,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2214138499,https://openalex.org/T12776,Not Kept,0.972,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2214140777,https://openalex.org/T10712,Information Literacy in Higher Education,0.9099,Library and Information Sciences,Social Sciences,Social Sciences
https://openalex.org/W2214213522,https://openalex.org/T14303,Not Kept,0.8166,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2214790544,https://openalex.org/T14156,Not Kept,0.8976,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2215308529,https://openalex.org/T14385,Not Kept,0.9907,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2215308529,https://openalex.org/T11893,Not Kept,0.9459,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2215308529,https://openalex.org/T13394,Not Kept,0.9092,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2218614499,https://openalex.org/T10998,Not Kept,0.9869,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2218614499,https://openalex.org/T10121,Not Kept,0.9578,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2218614499,https://openalex.org/T10266,Not Kept,0.9527,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2222172353,https://openalex.org/T12785,Identity and Democratization in Hong Kong,0.4173,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2224154355,https://openalex.org/T10162,Transformative Potential of Blended Learning in Education,0.9922,Education,Social Sciences,Social Sciences
https://openalex.org/W2224154355,https://openalex.org/T12593,Not Kept,0.9856,Not Kept,Psychology,Social Sciences
https://openalex.org/W2224154355,https://openalex.org/T10636,Not Kept,0.9856,Not Kept,Psychology,Social Sciences
https://openalex.org/W2224533092,https://openalex.org/T10019,Not Kept,0.9439,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2224533092,https://openalex.org/T11043,Not Kept,0.9249,Not Kept,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W222573294,https://openalex.org/T12242,Interdisciplinary Study of Latino Culture and Identity,0.7239,Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/W222573294,https://openalex.org/T12977,Not Kept,0.7194,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W222573294,https://openalex.org/T13134,Drug Trafficking and Cultural Representation in Latin America,0.693,Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/W2230007968,https://openalex.org/T13751,Not Kept,0.8652,Not Kept,Medicine,Health Sciences
https://openalex.org/W2230007968,https://openalex.org/T13413,Not Kept,0.8431,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2230007968,https://openalex.org/T14203,Safety Education and Curriculum Development,0.8381,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W2231848460,https://openalex.org/T13854,Map Projections and Geodesy Algorithms,0.9077,"Geography, Planning and Development",Social Sciences,Social Sciences
https://openalex.org/W2232148318,https://openalex.org/T13378,Not Kept,0.9385,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2233995007,https://openalex.org/T10457,Education in Brazil: Policies and Practices,0.8424,Education,Social Sciences,Social Sciences
https://openalex.org/W2233995007,https://openalex.org/T12573,Social Network Analysis in Education and Communication,0.7933,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2233995007,https://openalex.org/T12623,Not Kept,0.7429,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2236904107,https://openalex.org/T13924,Internet of Things and Social Network Interactions,0.8451,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2237637725,https://openalex.org/T13849,Not Kept,0.9976,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2237637725,https://openalex.org/T12873,Not Kept,0.9576,Not Kept,Nursing,Health Sciences
https://openalex.org/W2237637725,https://openalex.org/T12385,Not Kept,0.9532,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2239884206,https://openalex.org/T12565,Not Kept,0.748,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2239884206,https://openalex.org/T11125,Modeling and Control of Petri Nets in Systems,0.7474,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/W2239884206,https://openalex.org/T11741,Not Kept,0.6667,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2240554258,https://openalex.org/T13624,Social Work in Spanish-Speaking Countries,0.8611,General Social Sciences,Social Sciences,Social Sciences
https://openalex.org/W2240640606,https://openalex.org/T13622,Territorial Studies in Southern Europe and North Africa,0.9014,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2240826656,https://openalex.org/T12743,Not Kept,0.8281,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2240826656,https://openalex.org/T12273,Urban Segregation in Latin American Cities,0.8142,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/W2243074644,https://openalex.org/T11857,Not Kept,0.9948,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2243074644,https://openalex.org/T10165,Society and Economy in Ancient Mediterranean Civilizations,0.9925,Anthropology,Social Sciences,Social Sciences
https://openalex.org/W2243074644,https://openalex.org/T13198,Not Kept,0.9838,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2243898892,https://openalex.org/T13460,Struggles for Independence in Hispanic World,0.9442,Demography,Social Sciences,Social Sciences
https://openalex.org/W2243898892,https://openalex.org/T14466,Border Formation and Migration Dynamics,0.9339,Demography,Social Sciences,Social Sciences
https://openalex.org/W2244058714,https://openalex.org/T13134,Drug Trafficking and Cultural Representation in Latin America,0.5912,Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/W2244058714,https://openalex.org/T13462,Not Kept,0.5704,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2244058714,https://openalex.org/T13466,Not Kept,0.5436,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2244095304,https://openalex.org/T13460,Struggles for Independence in Hispanic World,0.9713,Demography,Social Sciences,Social Sciences
https://openalex.org/W2244095304,https://openalex.org/T12739,Not Kept,0.9145,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2244596441,https://openalex.org/T11857,Not Kept,0.9987,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2244596441,https://openalex.org/T14197,Not Kept,0.9984,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2244596441,https://openalex.org/T13714,Not Kept,0.9967,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2244818349,https://openalex.org/T14210,Christian-Muslim Relations in Historical Context,0.9575,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2245104905,https://openalex.org/T11794,Not Kept,0.7644,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2245104905,https://openalex.org/T12977,Not Kept,0.6996,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2245104905,https://openalex.org/T13466,Not Kept,0.6511,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2245232569,https://openalex.org/T12332,Constitutional Rights and Legal Theory in Latin America,0.4456,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W2245232569,https://openalex.org/T13147,Not Kept,0.4206,Not Kept,Medicine,Health Sciences
https://openalex.org/W2245295540,https://openalex.org/T12636,Rural Territorial Development in Globalization Era,0.9406,Development,Social Sciences,Social Sciences
https://openalex.org/W2245335493,https://openalex.org/T11577,Not Kept,0.1979,Not Kept,Psychology,Social Sciences
https://openalex.org/W2245767218,https://openalex.org/T12828,Not Kept,0.9765,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2245767218,https://openalex.org/T12976,Not Kept,0.9723,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2245767218,https://openalex.org/T13142,Not Kept,0.9412,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2246070151,https://openalex.org/T11163,Not Kept,0.9754,Not Kept,Medicine,Health Sciences
https://openalex.org/W2246070151,https://openalex.org/T14437,Not Kept,0.9579,Not Kept,Medicine,Health Sciences
https://openalex.org/W2246070151,https://openalex.org/T13340,Not Kept,0.9318,Not Kept,Medicine,Health Sciences
https://openalex.org/W2246247935,https://openalex.org/T11323,Not Kept,0.9973,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2246247935,https://openalex.org/T11949,Not Kept,0.9908,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2246247935,https://openalex.org/T10384,Not Kept,0.9799,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2246356699,https://openalex.org/T13176,Not Kept,0.9832,Not Kept,Medicine,Health Sciences
https://openalex.org/W2246992528,https://openalex.org/T14256,Not Kept,0.9012,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2246993410,https://openalex.org/T13061,Reading Habits and Literacy Education,0.8541,Education,Social Sciences,Social Sciences
https://openalex.org/W2246993410,https://openalex.org/T14104,Not Kept,0.8181,Not Kept,Psychology,Social Sciences
https://openalex.org/W2246993410,https://openalex.org/T12341,Not Kept,0.7327,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2247194410,https://openalex.org/T13624,Social Work in Spanish-Speaking Countries,0.9552,General Social Sciences,Social Sciences,Social Sciences
https://openalex.org/W2247209400,https://openalex.org/T12977,Not Kept,0.9863,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2247209400,https://openalex.org/T13466,Not Kept,0.982,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2247209400,https://openalex.org/T12743,Not Kept,0.9667,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2247570051,https://openalex.org/T11233,Not Kept,0.9693,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2247604010,https://openalex.org/T14090,Not Kept,0.9052,Not Kept,Health Professions,Health Sciences
https://openalex.org/W2247604010,https://openalex.org/T13525,Socio-Demographic and Political Dynamics in Cambodia,0.9049,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2248223088,https://openalex.org/T12332,Constitutional Rights and Legal Theory in Latin America,0.9988,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W2248223088,https://openalex.org/T14490,Social and Economic Rights in Europe,0.9986,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2248223088,https://openalex.org/T14115,Assessment of Legal Evidence in Judicial Proceedings,0.9968,Law,Social Sciences,Social Sciences
https://openalex.org/W2248707049,https://openalex.org/T14191,Not Kept,0.9847,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2248707049,https://openalex.org/T11794,Not Kept,0.9553,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2248707049,https://openalex.org/T12739,Not Kept,0.9255,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2249153086,https://openalex.org/T12670,Cultural Landscape and Tourism Development,0.9791,Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/W2249153086,https://openalex.org/T13760,Not Kept,0.9627,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2249153086,https://openalex.org/T12986,Public Administration and Legal Studies,0.9493,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W2251922820,https://openalex.org/T12353,Not Kept,0.909,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2252057982,https://openalex.org/T13618,Transformation of Rural Settlement Patterns in Russia,0.9062,Demography,Social Sciences,Social Sciences
https://openalex.org/W2252542911,https://openalex.org/T11921,Not Kept,0.8228,Not Kept,Medicine,Health Sciences
https://openalex.org/W2252542911,https://openalex.org/T10786,Not Kept,0.8122,Not Kept,Medicine,Health Sciences
https://openalex.org/W2252542911,https://openalex.org/T11071,Not Kept,0.7976,Not Kept,Medicine,Health Sciences
https://openalex.org/W2252606967,https://openalex.org/T10594,Not Kept,0.7376,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2252606967,https://openalex.org/T12732,Not Kept,0.6971,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2252606967,https://openalex.org/T10098,Not Kept,0.6745,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2252928126,https://openalex.org/T14265,Social Activity and Health Research,0.9411,Health,Social Sciences,Social Sciences
https://openalex.org/W2252928126,https://openalex.org/T13747,Youth Identity Politics in Contemporary Russia,0.9286,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2252928126,https://openalex.org/T12408,Digital Transformation in Higher Education,0.9222,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W2252998555,https://openalex.org/T13334,Not Kept,0.6083,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2252998555,https://openalex.org/T11410,The Impact of Creative Industries on Urban Development,0.5399,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/W2253088909,https://openalex.org/T11267,Not Kept,0.9956,Not Kept,Medicine,Health Sciences
https://openalex.org/W2253088909,https://openalex.org/T12117,Not Kept,0.9584,Not Kept,Medicine,Health Sciences
https://openalex.org/W2253088909,https://openalex.org/T10961,Not Kept,0.9524,Not Kept,Medicine,Health Sciences
https://openalex.org/W2254191271,https://openalex.org/T11813,Usage and Impact of E-Books in Academic Settings,0.45,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W2254191271,https://openalex.org/T11197,Social and Psychological Aspects of Online Gaming,0.446,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W225432528,https://openalex.org/T14018,Not Kept,0.4754,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2254548005,https://openalex.org/T11349,Interactive Evolutionary Music Systems and Instruments,0.9195,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
https://openalex.org/W2255019640,https://openalex.org/T12353,Not Kept,0.9908,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2255019640,https://openalex.org/T12768,Not Kept,0.9899,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2255019640,https://openalex.org/T12658,Language and Culture in Multicultural Contexts,0.9745,Linguistics and Language,Social Sciences,Social Sciences
https://openalex.org/W2255808989,https://openalex.org/T13064,Education and Research Methods in Social Sciences,0.9517,Education,Social Sciences,Social Sciences
https://openalex.org/W2255808989,https://openalex.org/T12775,Governance and Legal Development in South Africa,0.9443,Law,Social Sciences,Social Sciences
https://openalex.org/W2255808989,https://openalex.org/T11497,Not Kept,0.9338,Not Kept,Health Professions,Health Sciences
https://openalex.org/W2257212359,https://openalex.org/T10758,Not Kept,0.6942,Not Kept,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2257212359,https://openalex.org/T12912,Not Kept,0.649,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2258045948,https://openalex.org/T14086,Rise of Privatized Military Industry and Security,0.9679,Political Science and International Relations,Social Sciences,Social Sciences
